Date,Product_ID,Product_Name,Category,Warehouse,Supplier,Current_Stock,Reorder_Point,Safety_Stock,Lead_Time_Days,Units_Sold,Unit_Price,Promotion,Holiday,Season,Supplier_Reliability
2025-08-14,P001,Smartphone X,Electronics,WH001,SUP007,267.0,240.0,140,5.0,18,800,No,No,Monsoon,0.97
2025-08-15,P001,Smartphone X,Electronics,WH001,SUP007,232.0,240.0,140,5.0,35,800,No,Yes,Monsoon,0.97
2025-08-16,P001,Smartphone X,Electronics,WH001,SUP007,212.0,240.0,140,5.0,20,800,,No,Monsoon,0.97
2025-08-17,P001,Smartphone X,Electronics,WH001,SUP007,189.0,240.0,140,5.0,23,800,No,No,Monsoon,0.97
2025-08-18,P001,Smartphone X,Electronics,WH001,SUP007,168.0,240.0,140,5.0,21,800,No,No,Monsoon,0.97
2025-08-19,P001,Smartphone X,Electronics,WH001,SUP007,149.0,240.0,140,5.0,19,800,No,No,Monsoon,0.97
2025-08-20,P001,Smartphone X,Electronics,WH001,SUP007,561.0,240.0,140,5.0,16,800,,No,Monsoon,0.97
2025-08-21,P001,Smartphone X,Electronics,WH001,SUP007,540.0,240.0,140,5.0,21,800,No,No,Monsoon,0.97
2025-08-22,P001,Smartphone X,Electronics,WH001,SUP007,520.0,240.0,140,5.0,20,800,No,No,Monsoon,0.97
2025-08-23,P001,Smartphone X,Electronics,WH001,SUP007,496.0,240.0,140,5.0,24,800,No,No,Monsoon,0.97
2025-08-24,P001,Smartphone X,Electronics,WH001,SUP007,470.0,240.0,140,5.0,26,800,No,No,Monsoon,0.97
2025-08-25,P001,Smartphone X,Electronics,WH001,SUP007,449.0,240.0,140,5.0,21,800,No,No,Monsoon,0.97
2025-08-26,P001,Smartphone X,Electronics,WH001,SUP007,426.0,240.0,140,5.0,23,800,Yes,No,Monsoon,0.97
2025-08-27,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,5.0,16,800,,No,Monsoon,0.97
2025-08-28,P001,Smartphone X,Electronics,WH001,SUP007,388.0,240.0,140,5.0,22,800,No,No,Monsoon,0.97
2025-08-29,P001,Smartphone X,Electronics,WH001,SUP007,371.0,240.0,140,5.0,17,800,No,No,Monsoon,0.97
2025-08-30,P001,Smartphone X,Electronics,WH001,SUP007,345.0,240.0,140,5.0,26,800,No,No,Monsoon,0.97
2025-08-31,P001,Smartphone X,Electronics,WH001,SUP007,321.0,240.0,140,5.0,24,800,No,No,Monsoon,
2025-09-01,P001,Smartphone X,Electronics,WH001,SUP007,298.0,240.0,140,5.0,23,800,No,No,Autumn,
2025-09-02,P001,Smartphone X,Electronics,WH001,SUP007,274.0,240.0,140,5.0,24,800,No,No,Autumn,0.97
2025-09-03,P001,Smartphone X,Electronics,WH001,SUP007,252.0,240.0,140,5.0,22,800,No,No,Autumn,
2025-09-04,P001,Smartphone X,Electronics,WH001,SUP007,227.0,240.0,140,5.0,25,800,,No,Autumn,0.97
2025-09-05,P001,Smartphone X,Electronics,WH001,SUP007,181.0,240.0,140,5.0,46,800,Yes,No,Autumn,0.97
2025-09-06,P001,Smartphone X,Electronics,WH001,SUP007,148.0,240.0,140,5.0,33,800,No,No,Autumn,0.97
2025-09-07,P001,Smartphone X,Electronics,WH001,SUP007,114.0,240.0,140,5.0,34,800,No,No,Autumn,0.97
2025-09-08,P001,Smartphone X,Electronics,WH001,SUP007,87.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-09-09,P001,Smartphone X,Electronics,WH001,SUP007,65.0,240.0,140,5.0,22,800,No,No,Autumn,0.97
2025-09-10,P001,Smartphone X,Electronics,WH001,SUP007,471.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-09-11,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,,39,800,Yes,No,Autumn,0.97
2025-09-12,P001,Smartphone X,Electronics,WH001,SUP007,400.0,240.0,140,5.0,32,800,Yes,No,Autumn,0.97
2025-09-13,P001,Smartphone X,Electronics,WH001,SUP007,370.0,240.0,140,5.0,30,800,No,No,Autumn,0.97
2025-09-14,P001,Smartphone X,Electronics,WH001,SUP007,342.0,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-09-15,P001,Smartphone X,Electronics,WH001,SUP007,313.0,240.0,140,5.0,29,800,No,No,Autumn,
2025-09-16,P001,Smartphone X,Electronics,WH001,SUP007,289.0,240.0,140,5.0,24,800,No,No,Autumn,0.97
2025-09-17,P001,Smartphone X,Electronics,WH001,SUP007,262.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-09-18,P001,Smartphone X,Electronics,WH001,SUP007,230.0,240.0,140,5.0,32,800,No,No,Autumn,0.97
2025-09-19,P001,Smartphone X,Electronics,WH001,SUP007,185.0,240.0,140,5.0,45,800,Yes,No,Autumn,0.97
2025-09-20,P001,Smartphone X,Electronics,WH001,SUP007,157.0,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-09-21,P001,Smartphone X,Electronics,WH001,SUP007,340.0,240.0,140,5.0,35,800,No,No,Autumn,0.97
2025-09-22,P001,Smartphone X,Electronics,WH001,SUP007,99.0,240.0,140,5.0,23,800,,No,Autumn,0.97
2025-09-23,P001,Smartphone X,Electronics,WH001,SUP007,71.0,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-09-24,P001,Smartphone X,Electronics,WH001,SUP007,475.0,240.0,140,5.0,26,800,No,No,Autumn,0.97
2025-09-25,P001,Smartphone X,Electronics,WH001,SUP007,439.0,240.0,140,5.0,36,800,Yes,No,Autumn,0.97
2025-09-26,P001,Smartphone X,Electronics,WH001,SUP007,414.0,240.0,140,5.0,25,800,No,No,Autumn,0.97
2025-09-27,P001,Smartphone X,Electronics,WH001,SUP007,387.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-09-28,P001,Smartphone X,Electronics,WH001,SUP007,357.0,240.0,140,5.0,30,800,No,No,Autumn,0.97
2025-09-29,P001,Smartphone X,Electronics,WH001,SUP007,328.0,240.0,140,5.0,29,800,No,No,Autumn,0.97
2025-09-30,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,5.0,31,800,Yes,No,Autumn,0.97
2025-10-01,P001,Smartphone X,Electronics,WH001,SUP007,273.0,240.0,140,5.0,24,800,No,No,Autumn,0.97
2025-10-02,P001,Smartphone X,Electronics,WH001,SUP007,237.0,240.0,140,5.0,36,800,Yes,No,Autumn,0.97
2025-10-03,P001,Smartphone X,Electronics,WH001,SUP007,210.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-10-04,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,5.0,30,800,No,No,Autumn,0.97
2025-10-05,P001,Smartphone X,Electronics,WH001,SUP007,150.0,240.0,140,5.0,30,800,No,No,Autumn,0.97
2025-10-06,P001,Smartphone X,Electronics,WH001,,123.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-10-07,P001,Smartphone X,Electronics,WH001,SUP007,91.0,240.0,140,5.0,32,800,No,No,Autumn,0.97
2025-10-08,P001,Smartphone X,Electronics,WH001,SUP007,477.0,240.0,140,5.0,37,800,Yes,No,Autumn,0.97
2025-10-09,P001,Smartphone X,Electronics,WH001,SUP007,448.0,240.0,140,5.0,29,800,No,No,Autumn,0.97
2025-10-10,P001,Smartphone X,Electronics,WH001,SUP007,405.0,240.0,140,5.0,43,800,Yes,No,Autumn,0.97
2025-10-11,P001,Smartphone X,Electronics,WH001,SUP007,368.0,240.0,140,5.0,37,800,No,No,Autumn,0.97
2025-10-12,P001,Smartphone X,Electronics,WH001,SUP007,331.0,240.0,140,5.0,37,800,No,No,Autumn,0.97
2025-10-13,P001,Smartphone X,Electronics,WH001,SUP007,303.0,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-10-14,P001,Smartphone X,Electronics,WH001,SUP007,278.0,240.0,140,5.0,25,800,No,No,Autumn,0.97
2025-10-15,P001,Smartphone X,Electronics,WH001,SUP007,251.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-10-16,P001,Smartphone X,Electronics,WH001,SUP007,218.0,240.0,140,5.0,33,800,No,No,Autumn,0.97
2025-10-17,P001,Smartphone X,Electronics,WH001,SUP007,192.0,240.0,140,5.0,26,800,No,No,Autumn,0.97
2025-10-18,P001,Smartphone X,Electronics,WH001,SUP007,154.0,240.0,140,5.0,154,800,No,No,Autumn,0.97
2025-10-19,P001,Smartphone X,Electronics,WH001,SUP007,118.0,240.0,140,5.0,36,800,No,No,Autumn,0.97
2025-10-20,P001,Smartphone X,Electronics,WH001,SUP007,63.0,240.0,140,5.0,55,800,No,Yes,Autumn,0.97
2025-10-21,P001,Smartphone X,Electronics,WH001,SUP007,22.0,240.0,140,5.0,41,800,No,Yes,Autumn,0.97
2025-10-22,P001,Smartphone X,Electronics,WH001,SUP007,0.0,240.0,140,5.0,22,800,No,No,Autumn,0.97
2025-10-23,P001,Smartphone X,Electronics,WH001,SUP007,414.0,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-10-24,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,5.0,29,800,No,No,Autumn,0.97
2025-10-25,P001,Smartphone X,Electronics,WH001,SUP007,353.0,240.0,140,5.0,32,800,No,No,Autumn,0.97
2025-10-26,P001,Smartphone X,Electronics,WH001,SUP007,322.0,240.0,140,5.0,31,800,No,No,Autumn,0.97
2025-10-27,P001,Smartphone X,Electronics,WH001,SUP007,293.0,240.0,140,5.0,29,800,No,No,Autumn,0.97
2025-10-28,P001,Smartphone X,Electronics,WH001,SUP007,269.0,240.0,140,5.0,24,800,No,No,Autumn,0.97
2025-10-29,P001,Smartphone X,Electronics,WH001,SUP007,237.0,240.0,140,5.0,32,800,No,No,Autumn,0.97
2025-10-30,P001,Smartphone X,Electronics,WH001,SUP007,214.0,240.0,140,5.0,23,800,No,No,Autumn,0.97
2025-10-31,P001,Smartphone X,Electronics,WH001,SUP007,185.0,240.0,140,5.0,29,800,No,No,Autumn,0.97
2025-11-01,P001,Smartphone X,Electronics,WH001,SUP007,156.0,240.0,140,5.0,29,800,No,No,Autumn,0.97
2025-11-02,P001,Smartphone X,Electronics,WH001,SUP007,102.0,240.0,140,5.0,54,800,Yes,No,Autumn,0.97
2025-11-03,P001,Smartphone X,Electronics,WH001,SUP007,70.0,240.0,140,5.0,32,800,No,No,Autumn,0.97
2025-11-04,P001,Smartphone X,Electronics,WH001,SUP007,47.0,240.0,140,5.0,23,800,No,No,Autumn,0.97
2025-11-05,P001,Smartphone X,Electronics,WH001,SUP007,443.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-11-06,P001,Smartphone X,Electronics,WH001,SUP007,415.0,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-11-07,P001,Smartphone X,Electronics,WH001,SUP007,384.0,240.0,140,5.0,31,800,No,No,Autumn,0.97
2025-11-08,P001,Smartphone X,Electronics,WH001,SUP007,354.0,240.0,140,5.0,30,800,No,No,Autumn,0.97
2025-11-09,P001,Smartphone X,Electronics,WH001,SUP007,322.0,240.0,140,5.0,32,800,No,No,Autumn,0.97
2025-11-10,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-11-11,P001,Smartphone X,Electronics,WH001,SUP007,262.0,240.0,140,5.0,32,800,No,No,Autumn,
2025-11-12,P001,Smartphone X,Electronics,WH001,SUP007,231.0,240.0,140,5.0,31,800,No,No,Autumn,0.97
2025-11-13,P001,Smartphone X,Electronics,WH001,SUP007,200.0,240.0,140,5.0,31,800,No,No,Autumn,0.97
2025-11-14,P001,Smartphone X,Electronics,WH001,SUP007,175.0,240.0,140,5.0,25,800,No,No,Autumn,0.97
2025-11-15,P001,Smartphone X,Electronics,WH001,SUP007,135.0,240.0,140,5.0,40,800,,No,Autumn,0.97
2025-11-16,P001,Smartphone X,Electronics,WH001,SUP007,107.0,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-11-17,P001,Smartphone X,Electronics,WH001,SUP007,81.0,240.0,140,5.0,26,800,No,No,Autumn,0.97
2025-11-18,P001,Smartphone X,Electronics,WH001,SUP007,482.0,240.0,140,5.0,28,800,No,No,Autumn,0.97
2025-11-19,P001,Smartphone X,Electronics,WH001,SUP007,456.0,240.0,140,5.0,26,800,No,No,Autumn,0.97
2025-11-20,P001,Smartphone X,Electronics,WH001,SUP007,426.0,240.0,140,5.0,30,800,No,No,Autumn,0.97
2025-11-21,P001,Smartphone X,Electronics,WH001,SUP007,401.0,240.0,140,5.0,25,800,No,No,Autumn,0.97
2025-11-22,P001,Smartphone X,Electronics,WH001,SUP007,374.0,240.0,140,5.0,27,800,No,No,Autumn,0.97
2025-11-23,P001,Smartphone X,Electronics,WH001,SUP007,338.0,240.0,140,5.0,338,800,No,No,Autumn,0.97
2025-11-24,P001,Smartphone X,Electronics,WH001,SUP007,312.0,240.0,140,5.0,26,800,No,No,Autumn,0.97
2025-11-25,P001,Smartphone X,Electronics,WH001,SUP007,281.0,240.0,140,5.0,31,800,No,No,Autumn,0.97
2025-11-26,P001,Smartphone X,Electronics,WH001,SUP007,242.0,240.0,140,5.0,39,800,Yes,No,Autumn,0.97
2025-11-27,P001,Smartphone X,Electronics,WH001,SUP007,213.0,240.0,140,5.0,29,800,No,No,Autumn,0.97
2025-11-28,P001,Smartphone X,Electronics,WH001,SUP007,190.0,240.0,140,5.0,23,800,No,No,Autumn,0.97
2025-11-29,P001,Smartphone X,Electronics,WH001,SUP007,149.0,240.0,140,,41,800,Yes,No,Autumn,0.97
2025-11-30,P001,Smartphone X,Electronics,WH001,SUP007,89.0,240.0,140,5.0,60,800,Yes,No,Autumn,0.97
2025-12-01,P001,Smartphone X,Electronics,WH001,SUP007,64.0,240.0,140,5.0,25,800,No,No,Winter,0.97
2025-12-02,P001,Smartphone X,Electronics,WH001,SUP007,29.0,240.0,140,5.0,35,800,Yes,No,Winter,0.97
2025-12-03,P001,Smartphone X,Electronics,WH001,SUP007,0.0,240.0,140,5.0,29,800,No,No,Winter,0.97
2025-12-04,P001,Smartphone X,Electronics,WH001,SUP007,414.0,240.0,140,5.0,33,800,No,No,Winter,0.97
2025-12-05,P001,Smartphone X,Electronics,WH001,SUP007,382.0,240.0,140,5.0,32,800,No,No,Winter,0.97
2025-12-06,P001,Smartphone X,Electronics,WH001,SUP007,348.0,240.0,140,5.0,34,800,No,No,Winter,0.97
2025-12-07,P001,Smartphone X,Electronics,WH001,SUP007,318.0,240.0,140,5.0,30,800,No,No,Winter,0.97
2025-12-08,P001,Smartphone X,Electronics,WH001,SUP007,293.0,240.0,140,5.0,25,800,,No,Winter,0.97
2025-12-09,P001,Smartphone X,Electronics,WH001,SUP007,270.0,240.0,140,5.0,23,800,,No,Winter,0.97
2025-12-10,P001,Smartphone X,Electronics,WH001,SUP007,240.0,240.0,140,5.0,30,800,No,No,Winter,0.97
2025-12-11,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,5.0,27,800,No,No,Winter,0.97
2025-12-12,P001,Smartphone X,Electronics,WH001,SUP007,164.0,240.0,140,5.0,49,800,Yes,No,Winter,0.97
2025-12-13,P001,Smartphone X,Electronics,WH001,SUP007,134.0,240.0,140,5.0,30,800,No,No,Winter,0.97
2025-12-14,P001,Smartphone X,Electronics,WH001,,526.0,240.0,140,5.0,28,800,No,No,Winter,0.97
2025-12-15,P001,Smartphone X,Electronics,WH001,SUP007,498.0,240.0,140,5.0,28,800,No,No,Winter,0.97
2025-12-16,P001,Smartphone X,Electronics,WH001,SUP007,461.0,240.0,140,5.0,37,800,Yes,No,Winter,0.97
2025-12-17,P001,Smartphone X,Electronics,WH001,SUP007,432.0,240.0,140,5.0,29,800,No,No,Winter,0.97
2025-12-18,P001,Smartphone X,Electronics,WH001,SUP007,387.0,240.0,140,5.0,45,800,Yes,No,Winter,0.97
2025-12-19,P001,Smartphone X,Electronics,WH001,SUP007,362.0,240.0,140,5.0,25,800,No,No,Winter,0.97
2025-12-20,P001,Smartphone X,Electronics,WH001,SUP007,335.0,240.0,140,5.0,27,800,No,No,Winter,0.97
2025-12-21,P001,Smartphone X,Electronics,WH001,SUP007,297.0,240.0,140,5.0,38,800,No,No,Winter,0.97
2025-12-22,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,5.0,24,800,No,No,Winter,0.97
2025-12-23,P001,Smartphone X,Electronics,WH001,SUP007,247.0,240.0,140,5.0,26,800,No,No,Winter,0.97
2025-12-24,P001,Smartphone X,Electronics,WH001,SUP007,,240.0,140,5.0,29,800,No,No,Winter,0.97
2025-12-25,P001,Smartphone X,Electronics,WH001,SUP007,163.0,240.0,140,5.0,55,800,No,Yes,Winter,0.97
2025-12-26,P001,Smartphone X,Electronics,WH001,SUP007,120.0,240.0,140,5.0,43,800,Yes,No,Winter,0.97
2025-12-27,P001,Smartphone X,Electronics,WH001,SUP007,89.0,240.0,140,5.0,31,800,No,No,Winter,0.97
2025-12-28,P001,Smartphone X,Electronics,WH001,SUP007,34.0,240.0,140,5.0,55,800,Yes,No,Winter,0.97
2025-12-29,P001,Smartphone X,Electronics,WH001,SUP007,0.0,240.0,140,5.0,34,800,Yes,No,Winter,0.97
2025-12-30,P001,Smartphone X,Electronics,WH001,SUP007,411.0,,140,5.0,31,800,No,No,Winter,0.97
2025-12-31,P001,Smartphone X,Electronics,WH001,SUP007,379.0,240.0,140,5.0,32,800,No,No,Winter,0.97
2025-01-01,P002,Laptop Pro,Electronics,WH001,SUP006,355.0,160.0,70,9.0,15,1200,No,No,Winter,0.9
2025-01-02,P002,Laptop Pro,Electronics,WH001,SUP006,340.0,160.0,70,9.0,15,1200,No,No,Winter,0.9
2025-01-03,P002,Laptop Pro,Electronics,WH001,SUP006,325.0,160.0,70,9.0,15,1200,No,No,Winter,0.9
2025-01-04,P002,Laptop Pro,Electronics,WH001,SUP006,311.0,160.0,70,9.0,14,1200,No,No,Winter,0.9
2025-01-05,P002,Laptop Pro,Electronics,WH001,SUP006,293.0,160.0,70,9.0,18,1200,No,No,Winter,0.9
2025-01-06,P002,Laptop Pro,Electronics,WH001,SUP006,275.0,160.0,70,9.0,18,1200,Yes,No,Winter,0.9
2025-01-07,P002,Laptop Pro,Electronics,WH001,SUP006,253.0,160.0,70,9.0,22,1200,Yes,No,Winter,0.9
2025-01-08,P002,Laptop Pro,Electronics,WH001,SUP006,242.0,,70,32.0,11,1200,No,No,Winter,0.9
2025-01-09,P002,Laptop Pro,Electronics,WH001,SUP006,231.0,,70,,11,1200,No,No,Winter,0.9
2025-01-10,P002,Laptop Pro,Electronics,WH001,SUP006,218.0,160.0,70,9.0,13,1200,No,No,Winter,0.9
2025-01-11,P002,Laptop Pro,Electronics,WH001,SUP006,,160.0,70,9.0,14,1200,No,No,Winter,0.9
2025-01-12,P002,Laptop Pro,Electronics,WH001,SUP006,185.0,160.0,70,9.0,19,1200,No,No,Winter,0.9
2025-01-13,P002,Laptop Pro,Electronics,WH001,SUP006,171.0,160.0,70,9.0,14,1200,No,No,Winter,0.9
2025-01-14,P002,Laptop Pro,Electronics,WH001,SUP006,159.0,160.0,70,9.0,12,1200,No,No,Winter,0.9
2025-01-15,P002,Laptop Pro,Electronics,WH001,SUP006,143.0,160.0,70,9.0,16,1200,No,No,Winter,0.9
2025-01-16,P002,Laptop Pro,Electronics,WH001,SUP006,127.0,160.0,70,9.0,16,1200,No,No,Winter,0.9
2025-01-17,P002,Laptop Pro,Electronics,WH001,SUP006,107.0,160.0,70,9.0,20,1200,Yes,No,Winter,0.9
2025-01-18,P002,Laptop Pro,Electronics,WH001,SUP006,93.0,160.0,70,9.0,14,1200,No,No,Winter,0.9
2025-01-19,P002,Laptop Pro,Electronics,WH001,SUP006,76.0,160.0,70,9.0,17,1200,No,No,Winter,0.9
2025-01-20,P002,Laptop Pro,Electronics,WH001,SUP006,61.0,160.0,70,9.0,15,1200,No,No,Winter,0.9
2025-01-21,P002,Laptop Pro,Electronics,WH001,SUP006,50.0,160.0,70,9.0,11,1200,No,No,Winter,0.9
2025-01-22,P002,Laptop Pro,Electronics,WH001,SUP006,33.0,160.0,70,9.0,17,1200,Yes,No,Winter,0.9
2025-01-23,P002,Laptop Pro,Electronics,WH001,SUP006,18.0,160.0,70,9.0,15,1200,No,No,Winter,0.9
2025-01-24,P002,Laptop Pro,Electronics,WH001,SUP006,5.0,160.0,70,9.0,13,1200,No,No,Winter,0.9
2025-01-25,P002,Laptop Pro,Electronics,WH001,SUP006,201.0,160.0,70,9.0,15,1200,No,No,Winter,
2025-01-26,P002,Laptop Pro,Electronics,WH001,SUP006,169.0,160.0,70,9.0,32,1200,No,Yes,Winter,0.9
2025-01-27,P002,Laptop Pro,Electronics,WH001,SUP006,156.0,160.0,70,,13,1200,No,No,Winter,0.9
2025-01-28,P002,Laptop Pro,Electronics,WH001,SUP006,142.0,160.0,70,9.0,14,1200,No,No,Winter,0.9
2025-01-29,P002,Laptop Pro,Electronics,WH001,SUP006,127.0,,70,9.0,15,1200,No,No,Winter,0.9
2025-01-30,P002,Laptop Pro,Electronics,WH001,SUP006,113.0,160.0,70,9.0,14,1200,Yes,No,Winter,0.9
2025-01-31,P002,Laptop Pro,Electronics,WH001,SUP006,92.0,160.0,70,9.0,21,1200,Yes,No,Winter,0.9
2025-02-01,P002,Laptop Pro,Electronics,WH001,SUP006,75.0,160.0,70,9.0,17,1200,No,No,Winter,0.9
2025-02-02,P002,Laptop Pro,Electronics,WH001,SUP006,60.0,,70,9.0,15,1200,No,No,Winter,0.9
2025-02-03,P002,Laptop Pro,Electronics,WH001,SUP006,45.0,160.0,70,9.0,15,1200,No,No,Winter,0.9
2025-02-04,P002,Laptop Pro,Electronics,WH001,SUP006,245.0,160.0,70,9.0,14,1200,No,No,Winter,0.9
2025-02-05,P002,Laptop Pro,Electronics,WH001,SUP006,229.0,160.0,70,9.0,16,1200,No,No,Winter,0.9
2025-02-06,P002,Laptop Pro,Electronics,WH001,SUP006,214.0,160.0,70,9.0,15,1200,No,No,Winter,0.9
2025-02-07,P002,Laptop Pro,Electronics,WH001,SUP006,198.0,160.0,70,9.0,16,1200,No,No,Winter,0.9
2025-02-08,P002,Laptop Pro,Electronics,WH001,SUP006,180.0,160.0,70,9.0,18,1200,No,No,Winter,0.9
2025-02-09,P002,Laptop Pro,Electronics,WH001,SUP006,164.0,160.0,70,9.0,16,1200,,No,Winter,
2025-02-10,P002,Laptop Pro,Electronics,WH001,SUP006,151.0,160.0,70,9.0,13,1200,No,No,Winter,0.9
2025-02-11,P002,Laptop Pro,Electronics,WH001,SUP006,137.0,160.0,70,9.0,14,1200,No,No,Winter,0.9
2025-02-12,P002,Laptop Pro,Electronics,WH001,SUP006,124.0,,70,9.0,13,1200,No,No,Winter,0.9
2025-02-13,P002,Laptop Pro,Electronics,WH001,SUP006,106.0,160.0,70,9.0,18,1200,Yes,No,Winter,0.9
2025-02-14,P002,Laptop Pro,Electronics,WH001,SUP006,93.0,160.0,70,9.0,13,1200,No,No,Winter,0.9
2025-02-15,P002,Laptop Pro,Electronics,WH001,SUP006,76.0,160.0,70,9.0,17,1200,No,No,Winter,0.9
2025-02-16,P002,Laptop Pro,Electronics,WH001,SUP006,63.0,160.0,70,9.0,13,1200,,No,Winter,0.9
2025-02-17,P002,Laptop Pro,Electronics,WH001,SUP006,46.0,160.0,70,9.0,17,1200,Yes,No,Winter,0.9
2025-02-18,P002,Laptop Pro,Electronics,WH001,SUP006,,160.0,70,9.0,11,1200,No,No,Winter,0.9
2025-02-19,P002,Laptop Pro,Electronics,WH001,SUP006,23.0,160.0,70,9.0,12,1200,No,No,Winter,0.9
2025-02-20,P002,Laptop Pro,Electronics,WH001,SUP006,226.0,,70,9.0,16,1200,No,No,Winter,0.9
2025-02-21,P002,Laptop Pro,Electronics,WH001,SUP006,214.0,160.0,70,9.0,12,1200,No,No,Winter,0.9
2025-02-22,P002,Laptop Pro,Electronics,WH001,SUP006,201.0,160.0,70,9.0,13,1200,No,No,Winter,0.9
2025-02-23,P002,Laptop Pro,Electronics,WH001,SUP006,183.0,160.0,70,9.0,18,1200,Yes,No,Winter,0.9
2025-02-24,P002,Laptop Pro,Electronics,WH001,SUP006,,160.0,70,9.0,12,1200,No,No,Winter,0.9
2025-02-25,P002,Laptop Pro,Electronics,WH001,SUP006,154.0,160.0,70,9.0,17,1200,Yes,No,Winter,0.9
2025-02-26,P002,Laptop Pro,Electronics,WH001,SUP006,136.0,160.0,70,9.0,18,1200,Yes,No,Winter,0.9
2025-02-27,P002,Laptop Pro,Electronics,WH001,SUP006,125.0,160.0,70,9.0,11,1200,No,No,Winter,0.9
2025-02-28,P002,Laptop Pro,Electronics,WH001,SUP006,109.0,160.0,70,9.0,16,1200,Yes,No,Winter,0.9
2025-03-01,P002,Laptop Pro,Electronics,WH001,SUP006,,,70,9.0,11,1200,No,No,Summer,0.9
2025-03-02,P002,Laptop Pro,Electronics,WH001,SUP006,87.0,,70,9.0,11,1200,No,No,Summer,0.9
2025-03-03,P002,Laptop Pro,Electronics,WH001,SUP006,77.0,160.0,70,9.0,10,1200,No,No,Summer,0.9
2025-03-04,P002,Laptop Pro,Electronics,WH001,SUP006,66.0,160.0,70,9.0,11,1200,No,No,Summer,0.9
2025-03-05,P002,Laptop Pro,Electronics,WH001,SUP006,57.0,160.0,70,9.0,9,1200,No,No,Summer,0.9
2025-03-06,P002,Laptop Pro,Electronics,WH001,SUP006,265.0,160.0,70,9.0,8,1200,No,No,Summer,0.9
2025-03-07,P002,Laptop Pro,Electronics,WH001,SUP006,254.0,160.0,70,9.0,11,1200,No,No,Summer,0.9
2025-03-08,P002,Laptop Pro,Electronics,WH001,SUP006,244.0,160.0,70,9.0,10,1200,No,No,Summer,
2025-03-09,P002,Laptop Pro,Electronics,WH001,SUP006,233.0,160.0,70,9.0,11,1200,No,No,Summer,0.9
2025-03-10,P002,Laptop Pro,Electronics,WH001,SUP006,222.0,160.0,70,9.0,11,1200,Yes,No,Summer,0.9
2025-03-11,P002,Laptop Pro,Electronics,WH001,SUP006,212.0,160.0,70,9.0,10,1200,No,No,Summer,0.9
2025-03-12,P002,Laptop Pro,Electronics,WH001,SUP006,202.0,160.0,70,9.0,10,1200,No,No,Summer,0.9
2025-03-13,P002,Laptop Pro,Electronics,WH001,SUP006,192.0,160.0,70,9.0,10,1200,No,No,Summer,0.9
2025-03-14,P002,Laptop Pro,Electronics,WH001,SUP006,174.0,160.0,70,9.0,18,1200,No,Yes,Summer,0.9
2025-03-15,P002,Laptop Pro,Electronics,WH001,SUP006,164.0,160.0,70,9.0,10,1200,No,No,Summer,0.9
2025-03-16,P002,Laptop Pro,Electronics,WH001,SUP006,151.0,160.0,70,9.0,13,1200,No,No,Summer,0.9
2025-03-17,P002,Laptop Pro,Electronics,WH001,SUP006,142.0,160.0,70,9.0,9,1200,No,No,Summer,0.9
2025-03-18,P002,Laptop Pro,Electronics,WH001,SUP006,133.0,160.0,70,9.0,9,1200,No,No,Summer,0.9
2025-03-19,P002,Laptop Pro,Electronics,WH001,,124.0,160.0,70,9.0,9,1200,No,No,Summer,0.9
2025-03-20,P002,Laptop Pro,Electronics,WH001,SUP006,115.0,160.0,70,9.0,9,1200,No,No,Summer,0.9
2025-03-21,P002,Laptop Pro,Electronics,WH001,SUP006,106.0,160.0,70,9.0,9,1200,No,No,Summer,0.9
2025-03-22,P002,Laptop Pro,Electronics,WH001,SUP006,94.0,160.0,70,9.0,12,1200,No,No,Summer,0.9
2025-03-23,P002,Laptop Pro,Electronics,WH001,SUP006,81.0,160.0,70,9.0,13,1200,Yes,No,Summer,0.9
2025-03-24,P002,Laptop Pro,Electronics,WH001,SUP006,71.0,160.0,70,9.0,10,1200,No,No,Summer,0.9
